id,team_id,parent_id,number,event_id,rank,performance,bonus_points,comment,checked_out,checked_out_time
4682,75,37,NULL,440,1,11.24,0,,0,8/26/2012 15:07
4683,73,35,NULL,440,3,25.36,0,,0,8/26/2012 15:07
4684,86,49,NULL,440,2,21.6,0,,0,8/26/2012 15:08
4685,75,37,NULL,442,2,10.04,0,,0,8/26/2012 15:09
4686,73,35,NULL,442,1,9.79,0,,0,8/26/2012 15:09
4687,86,49,NULL,442,3,24.56,0,,0,8/26/2012 15:10
4688,86,49,NULL,443,0,OT,0,,0,8/26/2012 15:10
4689,75,37,NULL,443,1,7.06,0,,0,8/26/2012 15:11
4690,73,35,NULL,443,2,8.96,0,,0,8/26/2012 15:11
4691,75,37,NULL,444,2,32.29,0,,0,8/26/2012 15:12
4692,73,35,NULL,444,3,32.61,0,,0,8/26/2012 15:12
4693,86,49,NULL,444,1,28.85,0,,0,8/26/2012 15:13
4694,129,47,NULL,445,1,6.89,0,NULL,0,0000-00-00 00:00:00
4695,91,54,NULL,445,3,7.55,0,NULL,0,0000-00-00 00:00:00
4696,82,44,NULL,445,5,8.08,0,NULL,0,0000-00-00 00:00:00
4697,6,5,NULL,445,6,9.74,0,NULL,0,0000-00-00 00:00:00
4698,89,52,NULL,445,2,7.18,0,NULL,0,0000-00-00 00:00:00
4702,28,19,NULL,445,4,7.95,0,NULL,0,0000-00-00 00:00:00
4703,129,47,NULL,446,0,--,0,NULL,0,0000-00-00 00:00:00
4704,91,54,NULL,446,1,5.83,0,NULL,0,0000-00-00 00:00:00
4705,82,44,NULL,446,2,7.9,0,NULL,0,0000-00-00 00:00:00
4706,6,5,NULL,446,3,8.43,0,NULL,0,0000-00-00 00:00:00
4707,89,52,NULL,446,0,NT,0,NULL,0,0000-00-00 00:00:00
4711,28,19,NULL,446,0,--,0,NULL,0,0000-00-00 00:00:00
4712,129,47,NULL,447,4,13.44,0,NULL,0,0000-00-00 00:00:00
4713,91,54,NULL,447,1,9.41,0,NULL,0,0000-00-00 00:00:00
4714,82,44,NULL,447,3,10.13,0,NULL,0,0000-00-00 00:00:00
4715,6,5,NULL,447,0,--,0,NULL,0,0000-00-00 00:00:00
4716,89,52,NULL,447,2,9.62,0,NULL,0,0000-00-00 00:00:00
4723,82,44,NULL,448,6,17.24,0,NULL,0,0000-00-00 00:00:00
4722,91,54,NULL,448,1,12.66,0,NULL,0,0000-00-00 00:00:00
4721,129,47,NULL,448,2,14.3,0,NULL,0,0000-00-00 00:00:00
4720,28,19,NULL,447,5,16,0,NULL,0,0000-00-00 00:00:00
4724,6,5,NULL,448,4,14.83,0,NULL,0,0000-00-00 00:00:00
4725,89,52,NULL,448,3,14.8,0,NULL,0,0000-00-00 00:00:00
4732,82,44,NULL,449,0,--,0,NULL,0,0000-00-00 00:00:00
4731,91,54,NULL,449,1,7.99,0,NULL,0,0000-00-00 00:00:00
4730,129,47,NULL,449,3,11.87,0,NULL,0,0000-00-00 00:00:00
4729,28,19,NULL,448,5,14.9,0,NULL,0,0000-00-00 00:00:00
4733,6,5,NULL,449,5,21.57,0,NULL,0,0000-00-00 00:00:00
4734,89,52,NULL,449,4,14.04,0,NULL,0,0000-00-00 00:00:00
4741,82,44,NULL,450,3,9.58,0,NULL,0,0000-00-00 00:00:00
4740,91,54,NULL,450,1,9.29,0,NULL,0,0000-00-00 00:00:00
4739,129,47,NULL,450,5,10.63,0,NULL,0,0000-00-00 00:00:00
4738,28,19,NULL,449,2,9.06,0,NULL,0,0000-00-00 00:00:00
4742,6,5,NULL,450,6,16.75,0,NULL,0,0000-00-00 00:00:00
4743,89,52,NULL,450,4,9.61,0,NULL,0,0000-00-00 00:00:00
4747,28,19,NULL,450,2,9.46,0,NULL,0,0000-00-00 00:00:00
4748,129,47,NULL,451,4,14.39,0,NULL,0,0000-00-00 00:00:00
4749,91,54,NULL,451,2,7.56,0,NULL,0,0000-00-00 00:00:00
4750,82,44,NULL,451,0,OT,0,NULL,0,0000-00-00 00:00:00
4751,6,5,NULL,451,3,12,0,NULL,0,0000-00-00 00:00:00
4752,89,52,NULL,451,1,6.9,0,NULL,0,0000-00-00 00:00:00
4756,28,19,NULL,451,0,OT,0,NULL,0,0000-00-00 00:00:00
4757,129,47,NULL,452,2,25.13,0,NULL,0,0000-00-00 00:00:00
4758,91,54,NULL,452,4,28.07,0,NULL,0,0000-00-00 00:00:00
4759,82,44,NULL,452,0,NA,0,NULL,0,0000-00-00 00:00:00
4760,6,5,NULL,452,5,54.1,0,NULL,0,0000-00-00 00:00:00
4761,89,52,NULL,452,3,25.56,0,NULL,0,0000-00-00 00:00:00
4768,82,44,NULL,453,6,"8.08	",0,NULL,0,0000-00-00 00:00:00
4767,91,54,NULL,453,3,7.55,0,NULL,0,0000-00-00 00:00:00
4766,129,47,NULL,453,1,6.89,0,NULL,0,0000-00-00 00:00:00
4765,28,19,NULL,452,1,24.28,0,NULL,0,0000-00-00 00:00:00
4769,6,5,NULL,453,8,9.74,0,NULL,0,0000-00-00 00:00:00
4770,89,52,NULL,453,2,7.18,0,NULL,0,0000-00-00 00:00:00
4771,75,37,NULL,453,9,10.64,0,NULL,0,0000-00-00 00:00:00
4772,73,35,NULL,453,4,7.83,0,NULL,0,0000-00-00 00:00:00
4773,86,49,NULL,453,7,8.44,0,NULL,0,0000-00-00 00:00:00
4774,28,19,NULL,453,5,7.95,0,NULL,0,0000-00-00 00:00:00
4775,129,47,NULL,454,0,--,0,NULL,0,0000-00-00 00:00:00
4776,91,54,NULL,454,2,5.83,0,NULL,0,0000-00-00 00:00:00
4777,82,44,NULL,454,4,7.9,0,NULL,0,0000-00-00 00:00:00
4778,6,5,NULL,454,5,8.43,0,NULL,0,0000-00-00 00:00:00
4779,89,52,NULL,454,0,NT,0,NULL,0,0000-00-00 00:00:00
4780,75,37,NULL,454,1,5.77,0,NULL,0,0000-00-00 00:00:00
4781,73,35,NULL,454,3,6.93,0,NULL,0,0000-00-00 00:00:00
4782,86,49,NULL,454,0,NT,0,NULL,0,0000-00-00 00:00:00
4783,28,19,NULL,454,0,--,0,NULL,0,0000-00-00 00:00:00
4784,129,47,NULL,455,5,13.44,0,NULL,0,0000-00-00 00:00:00
4785,91,54,NULL,455,2,9.41,0,NULL,0,0000-00-00 00:00:00
4786,82,44,NULL,455,3,10.13,0,NULL,0,0000-00-00 00:00:00
4787,6,5,NULL,455,0,--,0,NULL,0,0000-00-00 00:00:00
4788,89,52,NULL,455,1,9.62,0,NULL,0,0000-00-00 00:00:00
4789,75,37,NULL,455,0,--,0,NULL,0,0000-00-00 00:00:00
4790,73,35,NULL,455,4,10.84,0,NULL,0,0000-00-00 00:00:00
4791,86,49,NULL,455,0,--,0,NULL,0,0000-00-00 00:00:00
4792,28,19,NULL,455,6,16,0,NULL,0,0000-00-00 00:00:00
4793,129,47,NULL,456,3,14.3,0,NULL,0,0000-00-00 00:00:00
4794,91,54,NULL,456,2,12.66,0,NULL,0,0000-00-00 00:00:00
4795,82,44,NULL,456,1,7.24,0,NULL,0,0000-00-00 00:00:00
4796,6,5,NULL,456,5,14.83,0,NULL,0,0000-00-00 00:00:00
4797,89,52,NULL,456,4,14.8,0,NULL,0,0000-00-00 00:00:00
4798,75,37,NULL,456,0,--,0,NULL,0,0000-00-00 00:00:00
4799,73,35,NULL,456,7,18.58,0,NULL,0,0000-00-00 00:00:00
4800,86,49,NULL,456,0,--,0,NULL,0,0000-00-00 00:00:00
4801,28,19,NULL,456,6,14.9,0,NULL,0,0000-00-00 00:00:00
4802,129,47,NULL,457,4,11.87,0,NULL,0,0000-00-00 00:00:00
4803,91,54,NULL,457,1,7.99,0,NULL,0,0000-00-00 00:00:00
4804,82,44,NULL,457,0,--,0,NULL,0,0000-00-00 00:00:00
4805,6,5,NULL,457,6,21.57,0,NULL,0,0000-00-00 00:00:00
4806,89,52,NULL,457,5,14.04,0,NULL,0,0000-00-00 00:00:00
4807,75,37,NULL,457,3,11.24,0,NULL,0,0000-00-00 00:00:00
4808,73,35,NULL,457,8,25.36,0,NULL,0,0000-00-00 00:00:00
4809,86,49,NULL,457,7,21.6,0,NULL,0,0000-00-00 00:00:00
4810,28,19,NULL,457,2,9.06,0,NULL,0,0000-00-00 00:00:00
4811,129,47,NULL,458,7,10.63,0,NULL,0,0000-00-00 00:00:00
4812,91,54,NULL,458,1,9.29,0,NULL,0,0000-00-00 00:00:00
4813,82,44,NULL,458,3,9.58,0,NULL,0,0000-00-00 00:00:00
4814,6,5,NULL,458,8,16.75,0,NULL,0,0000-00-00 00:00:00
4815,89,52,NULL,458,4,9.61,0,NULL,0,0000-00-00 00:00:00
4816,75,37,NULL,458,6,10.04,0,NULL,0,0000-00-00 00:00:00
4817,73,35,NULL,458,5,9.79,0,NULL,0,0000-00-00 00:00:00
4818,86,49,NULL,458,9,24.56,0,NULL,0,0000-00-00 00:00:00
4819,28,19,NULL,458,2,9.46,0,NULL,0,0000-00-00 00:00:00
4820,129,47,NULL,459,6,14.39,0,NULL,0,0000-00-00 00:00:00
4821,91,54,NULL,459,3,7.56,0,NULL,0,0000-00-00 00:00:00
4822,82,44,NULL,459,0,OT,0,NULL,0,0000-00-00 00:00:00
4823,6,5,NULL,459,5,12,0,NULL,0,0000-00-00 00:00:00
4824,89,52,NULL,459,1,6.9,0,NULL,0,0000-00-00 00:00:00
4825,75,37,NULL,459,2,7.06,0,NULL,0,0000-00-00 00:00:00
4826,73,35,NULL,459,4,8.96,0,NULL,0,0000-00-00 00:00:00
4827,86,49,NULL,459,0,OT,0,NULL,0,0000-00-00 00:00:00
4828,28,19,NULL,459,0,OT,0,NULL,0,0000-00-00 00:00:00
4829,129,47,NULL,460,2,25.13,0,NULL,0,0000-00-00 00:00:00
4830,91,54,NULL,460,4,28.07,0,NULL,0,0000-00-00 00:00:00
4831,82,44,NULL,460,0,NA,0,NULL,0,0000-00-00 00:00:00
4832,6,5,NULL,460,8,54.1,0,NULL,0,0000-00-00 00:00:00
4833,89,52,NULL,460,3,25.56,0,NULL,0,0000-00-00 00:00:00
4834,75,37,NULL,460,6,32.29,0,NULL,0,0000-00-00 00:00:00
4835,73,35,NULL,460,7,32.61,0,NULL,0,0000-00-00 00:00:00
4836,86,49,NULL,460,5,28.85,0,NULL,0,0000-00-00 00:00:00
4837,28,19,NULL,460,1,24.28,0,NULL,0,0000-00-00 00:00:00
4840,13,8,NULL,76,13,7.45,0,NULL,0,0000-00-00 00:00:00
4915,153,52,NULL,77,13,6.51,0,NULL,0,0000-00-00 00:00:00
4842,39,65,NULL,76,20,9.29,0,NULL,0,0000-00-00 00:00:00
4843,49,92,NULL,76,2,6.27,0,NULL,0,0000-00-00 00:00:00
4844,102,74,NULL,76,19,9.27,0,NULL,0,0000-00-00 00:00:00
4845,45,71,NULL,76,0,NT,0,NULL,0,0000-00-00 00:00:00
4914,152,54,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
4847,154,59,NULL,76,6,6.67,0,NULL,0,0000-00-00 00:00:00
4848,100,76,NULL,76,0,OT,0,NULL,0,0000-00-00 00:00:00
4849,109,62,NULL,76,21,9.69,0,NULL,0,0000-00-00 00:00:00
4850,12,6,NULL,76,4,6.6,0,NULL,0,0000-00-00 00:00:00
4851,91,54,NULL,76,23,9.89,0,NULL,0,0000-00-00 00:00:00
4852,101,75,NULL,76,16,8.57,0,NULL,0,0000-00-00 00:00:00
4853,20,18,NULL,76,0,OT,0,NULL,0,0000-00-00 00:00:00
4854,104,72,NULL,76,5,6.66,0,NULL,0,0000-00-00 00:00:00
4855,107,64,NULL,76,0,NT,0,NULL,0,0000-00-00 00:00:00
4913,151,44,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
4947,39,65,NULL,78,0,NT,0,NULL,0,0000-00-00 00:00:00
4948,49,92,NULL,78,2,9.12,0,NULL,0,0000-00-00 00:00:00
4860,151,44,NULL,76,15,8.19,0,NULL,0,0000-00-00 00:00:00
4949,102,74,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
4862,153,52,NULL,76,14,7.82,0,NULL,0,0000-00-00 00:00:00
4863,37,66,NULL,76,9,6.94,0,NULL,0,0000-00-00 00:00:00
4908,107,64,NULL,77,12,6.5,0,NULL,0,0000-00-00 00:00:00
4865,99,78,NULL,76,22,9.74,0,NULL,0,0000-00-00 00:00:00
4907,104,72,NULL,77,7,5.92,0,NULL,0,0000-00-00 00:00:00
4867,106,67,NULL,76,12,7.43,0,NULL,0,0000-00-00 00:00:00
4868,110,61,NULL,76,3,6.59,0,NULL,0,0000-00-00 00:00:00
4869,28,19,NULL,76,0,NT,0,NULL,0,0000-00-00 00:00:00
4906,20,18,NULL,77,19,7.96,0,NULL,0,0000-00-00 00:00:00
4905,101,75,NULL,77,4,5.65,0,NULL,0,0000-00-00 00:00:00
4903,12,6,NULL,77,14,6.53,0,NULL,0,0000-00-00 00:00:00
4902,109,62,NULL,77,18,7.63,0,NULL,0,0000-00-00 00:00:00
4901,3,1,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
4900,100,76,NULL,77,9,6.15,0,NULL,0,0000-00-00 00:00:00
4877,165,40,NULL,76,18,9.01,0,NULL,0,0000-00-00 00:00:00
4899,154,59,NULL,77,1,5.17,0,NULL,0,0000-00-00 00:00:00
4897,45,71,NULL,77,16,7.13,0,NULL,0,0000-00-00 00:00:00
4896,102,74,NULL,77,10,6.16,0,NULL,0,0000-00-00 00:00:00
4895,49,92,NULL,77,2,5.19,0,NULL,0,0000-00-00 00:00:00
4883,176,37,NULL,76,11,7.01,0,NULL,0,0000-00-00 00:00:00
4894,39,65,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
4950,45,71,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
4892,13,8,NULL,77,15,6.91,0,NULL,0,0000-00-00 00:00:00
4887,178,48,NULL,76,7,6.69,0,NULL,0,0000-00-00 00:00:00
4888,179,47,NULL,76,8,6.72,0,NULL,0,0000-00-00 00:00:00
4891,41,68,NULL,77,0,--,0,NULL,0,0000-00-00 00:00:00
4890,6,5,NULL,76,17,8.86,0,NULL,0,0000-00-00 00:00:00
4916,37,66,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
5011,101,75,NULL,79,15,17.75,0,NULL,0,0000-00-00 00:00:00
4918,99,78,NULL,77,4,5.65,0,NULL,0,0000-00-00 00:00:00
4920,106,67,NULL,77,0,NT,0,NULL,0,0000-00-00 00:00:00
4921,110,61,NULL,77,6,5.78,0,NULL,0,0000-00-00 00:00:00
4922,28,19,NULL,77,0,--,0,NULL,0,0000-00-00 00:00:00
4945,13,8,NULL,78,0,NT,0,NULL,0,0000-00-00 00:00:00
4930,165,40,NULL,77,17,7.23,0,NULL,0,0000-00-00 00:00:00
4936,176,37,NULL,77,5,5.71,0,NULL,0,0000-00-00 00:00:00
4940,178,48,NULL,77,3,5.55,0,NULL,0,0000-00-00 00:00:00
4941,179,47,NULL,77,8,5.93,0,NULL,0,0000-00-00 00:00:00
4943,6,5,NULL,77,11,6.29,0,NULL,0,0000-00-00 00:00:00
4944,41,68,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
5059,100,76,NULL,80,14,10.01,0,NULL,0,0000-00-00 00:00:00
4952,154,59,NULL,78,12,10.93,0,NULL,0,0000-00-00 00:00:00
4953,100,76,NULL,78,7,9.81,0,NULL,0,0000-00-00 00:00:00
4954,3,1,NULL,78,1,9.09,0,NULL,0,0000-00-00 00:00:00
4955,109,62,NULL,78,0,NT,0,NULL,0,0000-00-00 00:00:00
4956,12,6,NULL,78,13,13.22,0,NULL,0,0000-00-00 00:00:00
4958,101,75,NULL,78,5,9.57,0,NULL,0,0000-00-00 00:00:00
4959,20,18,NULL,78,9,"9.86	",0,NULL,0,0000-00-00 00:00:00
4960,104,72,NULL,78,4,9.54,0,NULL,0,0000-00-00 00:00:00
4961,107,64,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
5009,12,6,NULL,79,16,18.89,0,NULL,0,0000-00-00 00:00:00
5008,109,62,NULL,79,0,OT,0,NULL,0,0000-00-00 00:00:00
5007,3,1,NULL,79,17,19.88,0,NULL,0,0000-00-00 00:00:00
5006,100,76,NULL,79,14,16.35,0,NULL,0,0000-00-00 00:00:00
4966,151,44,NULL,78,0,OT,0,NULL,0,0000-00-00 00:00:00
4967,152,54,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
4968,153,52,NULL,78,11,10.09,0,NULL,0,0000-00-00 00:00:00
4969,37,66,NULL,78,3,9.47,0,NULL,0,0000-00-00 00:00:00
4971,99,78,NULL,78,8,9.84,0,NULL,0,0000-00-00 00:00:00
4973,106,67,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
4974,110,61,NULL,78,10,10.08,0,NULL,0,0000-00-00 00:00:00
4975,28,19,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
5005,154,59,NULL,79,12,15.36,0,NULL,0,0000-00-00 00:00:00
5003,45,71,NULL,79,0,NT,0,NULL,0,0000-00-00 00:00:00
5002,102,74,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5001,49,92,NULL,79,2,12.73,0,NULL,0,0000-00-00 00:00:00
5000,39,65,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5060,3,1,NULL,80,4,8.05,0,NULL,0,0000-00-00 00:00:00
4983,165,40,NULL,78,0,NT,0,NULL,0,0000-00-00 00:00:00
4998,13,8,NULL,79,8,13.45,0,NULL,0,0000-00-00 00:00:00
4997,41,68,NULL,79,10,14.49,0,NULL,0,0000-00-00 00:00:00
4989,176,37,NULL,78,0,--,0,NULL,0,0000-00-00 00:00:00
4993,178,48,NULL,78,6,9.61,0,NULL,0,0000-00-00 00:00:00
4994,179,47,NULL,78,5,9.57,0,NULL,0,0000-00-00 00:00:00
4996,6,5,NULL,78,0,NT,0,NULL,0,0000-00-00 00:00:00
5012,20,18,NULL,79,3,12.77,0,NULL,0,0000-00-00 00:00:00
5013,104,72,NULL,79,4,12.86,0,NULL,0,0000-00-00 00:00:00
5014,107,64,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5058,154,59,NULL,80,11,9.54,0,NULL,0,0000-00-00 00:00:00
5126,152,54,NULL,81,8,9.99,0,NULL,0,0000-00-00 00:00:00
5056,45,71,NULL,80,19,13.98,0,NULL,0,0000-00-00 00:00:00
5055,102,74,NULL,80,14,10.01,0,NULL,0,0000-00-00 00:00:00
5019,151,44,NULL,79,0,OT,0,NULL,0,0000-00-00 00:00:00
5020,152,54,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5021,153,52,NULL,79,6,13.03,0,NULL,0,0000-00-00 00:00:00
5022,37,66,NULL,79,1,12.53,0,NULL,0,0000-00-00 00:00:00
5024,99,78,NULL,79,7,13.27,0,NULL,0,0000-00-00 00:00:00
5026,106,67,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5027,110,61,NULL,79,0,OT,0,NULL,0,0000-00-00 00:00:00
5028,28,19,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5054,49,92,NULL,80,2,8,0,NULL,0,0000-00-00 00:00:00
5053,39,65,NULL,80,0,--,0,NULL,0,0000-00-00 00:00:00
5127,153,52,NULL,81,2,9.34,0,NULL,0,0000-00-00 00:00:00
5051,13,8,NULL,80,17,10.88,0,NULL,0,0000-00-00 00:00:00
5036,165,40,NULL,79,11,14.99,0,NULL,0,0000-00-00 00:00:00
5042,176,37,NULL,79,0,--,0,NULL,0,0000-00-00 00:00:00
5046,178,48,NULL,79,9,13.59,0,NULL,0,0000-00-00 00:00:00
5047,179,47,NULL,79,5,13,0,NULL,0,0000-00-00 00:00:00
5049,6,5,NULL,79,13,15.59,0,NULL,0,0000-00-00 00:00:00
5050,41,68,NULL,80,5,8.26,0,NULL,0,0000-00-00 00:00:00
5061,109,62,NULL,80,0,OT,0,NULL,0,0000-00-00 00:00:00
5062,12,6,NULL,80,12,9.77,0,NULL,0,0000-00-00 00:00:00
5125,151,44,NULL,81,21,11.39,0,NULL,0,0000-00-00 00:00:00
5064,101,75,NULL,80,0,OT,0,NULL,0,0000-00-00 00:00:00
5065,20,18,NULL,80,3,8.04,0,NULL,0,0000-00-00 00:00:00
5066,104,72,NULL,80,20,14.35,0,NULL,0,0000-00-00 00:00:00
5067,107,64,NULL,80,0,OT,0,NULL,0,0000-00-00 00:00:00
5397,106,67,NULL,99,8,27.1,0,NULL,0,0000-00-00 00:00:00
5332,107,64,NULL,98,0,OT,0,NULL,0,0000-00-00 00:00:00
5072,151,44,NULL,80,7,8.5,0,NULL,0,0000-00-00 00:00:00
5073,152,54,NULL,80,6,8.45,0,NULL,0,0000-00-00 00:00:00
5074,153,52,NULL,80,15,10.04,0,NULL,0,0000-00-00 00:00:00
5075,37,66,NULL,80,1,7.88,0,NULL,0,0000-00-00 00:00:00
5120,107,64,NULL,81,0,OT,0,NULL,0,0000-00-00 00:00:00
5077,99,78,NULL,80,8,9.03,0,NULL,0,0000-00-00 00:00:00
5119,104,72,NULL,81,0,OT,0,NULL,0,0000-00-00 00:00:00
5079,106,67,NULL,80,18,11.04,0,NULL,0,0000-00-00 00:00:00
5080,110,61,NULL,80,0,OT,0,NULL,0,0000-00-00 00:00:00
5081,28,19,NULL,80,0,--,0,NULL,0,0000-00-00 00:00:00
5118,20,18,NULL,81,3,9.64,0,NULL,0,0000-00-00 00:00:00
5117,101,75,NULL,81,20,11.31,0,NULL,0,0000-00-00 00:00:00
5331,104,72,NULL,98,0,NT,0,NULL,0,0000-00-00 00:00:00
5115,12,6,NULL,81,7,9.97,0,NULL,0,0000-00-00 00:00:00
5114,109,62,NULL,81,22,12.25,0,NULL,0,0000-00-00 00:00:00
5113,3,1,NULL,81,1,9.15,0,NULL,0,0000-00-00 00:00:00
5330,20,18,NULL,98,12,8.29,0,NULL,0,0000-00-00 00:00:00
5089,165,40,NULL,80,13,9.78,0,NULL,0,0000-00-00 00:00:00
5111,154,59,NULL,81,15,10.76,0,NULL,0,0000-00-00 00:00:00
5178,151,44,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5109,45,71,NULL,81,14,10.74,0,NULL,0,0000-00-00 00:00:00
5108,102,74,NULL,81,0,--,0,NULL,0,0000-00-00 00:00:00
5107,49,92,NULL,81,4,9.67,0,NULL,0,0000-00-00 00:00:00
5095,176,37,NULL,80,10,9.51,0,NULL,0,0000-00-00 00:00:00
5106,39,65,NULL,81,0,--,0,NULL,0,0000-00-00 00:00:00
5179,152,54,NULL,82,0,NT,0,NULL,0,0000-00-00 00:00:00
5104,13,8,NULL,81,16,10.88,0,NULL,0,0000-00-00 00:00:00
5099,178,48,NULL,80,16,10.47,0,NULL,0,0000-00-00 00:00:00
5100,179,47,NULL,80,0,NT,0,NULL,0,0000-00-00 00:00:00
5103,41,68,NULL,81,10,10.07,0,NULL,0,0000-00-00 00:00:00
5102,6,5,NULL,80,9,9.47,0,NULL,0,0000-00-00 00:00:00
5128,37,66,NULL,81,5,9.81,0,NULL,0,0000-00-00 00:00:00
5173,107,64,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5130,99,78,NULL,81,6,9.95,0,NULL,0,0000-00-00 00:00:00
5172,104,72,NULL,82,6,6.4,0,NULL,0,0000-00-00 00:00:00
5132,106,67,NULL,81,9,10.05,0,NULL,0,0000-00-00 00:00:00
5133,110,61,NULL,81,18,11.07,0,NULL,0,0000-00-00 00:00:00
5134,28,19,NULL,81,0,--,0,NULL,0,0000-00-00 00:00:00
5171,20,18,NULL,82,2,5.93,0,NULL,0,0000-00-00 00:00:00
5170,101,75,NULL,82,13,8.83,0,NULL,0,0000-00-00 00:00:00
5231,151,44,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5168,12,6,NULL,82,2,5.93,0,NULL,0,0000-00-00 00:00:00
5167,109,62,NULL,82,12,8.34,0,NULL,0,0000-00-00 00:00:00
5166,3,1,NULL,82,1,5.77,0,NULL,0,0000-00-00 00:00:00
5165,100,76,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5142,165,40,NULL,81,17,11.05,0,NULL,0,0000-00-00 00:00:00
5164,154,59,NULL,82,7,6.41,0,NULL,0,0000-00-00 00:00:00
5232,152,54,NULL,83,13,30.19,0,NULL,0,0000-00-00 00:00:00
5162,45,71,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5161,102,74,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5160,49,92,NULL,82,3,6.03,0,NULL,0,0000-00-00 00:00:00
5148,176,37,NULL,81,11,10.28,0,NULL,0,0000-00-00 00:00:00
5159,39,65,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5233,153,52,NULL,83,6,24.88,0,NULL,0,0000-00-00 00:00:00
5157,13,8,NULL,82,8,6.89,0,NULL,0,0000-00-00 00:00:00
5152,178,48,NULL,81,12,10.51,0,NULL,0,0000-00-00 00:00:00
5153,179,47,NULL,81,13,10.69,0,NULL,0,0000-00-00 00:00:00
5156,41,68,NULL,82,11,7.85,0,NULL,0,0000-00-00 00:00:00
5155,6,5,NULL,81,19,11.3,0,NULL,0,0000-00-00 00:00:00
5180,153,52,NULL,82,9,7.59,0,NULL,0,0000-00-00 00:00:00
5181,37,66,NULL,82,5,6.19,0,NULL,0,0000-00-00 00:00:00
5226,107,64,NULL,83,14,30.25,0,NULL,0,0000-00-00 00:00:00
5183,99,78,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5225,104,72,NULL,83,9,26.54,0,NULL,0,0000-00-00 00:00:00
5185,106,67,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5186,110,61,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5187,28,19,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5224,20,18,NULL,83,15,30.57,0,NULL,0,0000-00-00 00:00:00
5223,101,75,NULL,83,4,24.62,0,NULL,0,0000-00-00 00:00:00
5329,101,75,NULL,98,7,7.37,0,NULL,0,0000-00-00 00:00:00
5221,12,6,NULL,83,8,26.06,0,NULL,0,0000-00-00 00:00:00
5220,109,62,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5219,3,1,NULL,83,1,20.47,0,NULL,0,0000-00-00 00:00:00
5218,100,76,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5195,165,40,NULL,82,10,7.77,0,NULL,0,0000-00-00 00:00:00
5217,154,59,NULL,83,2,23.26,0,NULL,0,0000-00-00 00:00:00
5462,129,47,NULL,494,5,6.07,0,,0,8/26/2012 23:12
5215,45,71,NULL,83,7,25.28,0,NULL,0,0000-00-00 00:00:00
5214,102,74,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5213,49,92,NULL,83,3,23.54,0,NULL,0,0000-00-00 00:00:00
5201,176,37,NULL,82,0,--,0,NULL,0,0000-00-00 00:00:00
5212,39,65,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5327,12,6,NULL,98,3,6.24,0,NULL,0,0000-00-00 00:00:00
5210,13,8,NULL,83,0,OT,0,NULL,0,0000-00-00 00:00:00
5205,178,48,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5206,179,47,NULL,82,4,6.07,0,NULL,0,0000-00-00 00:00:00
5209,41,68,NULL,83,16,31.88,0,NULL,0,0000-00-00 00:00:00
5208,6,5,NULL,82,0,OT,0,NULL,0,0000-00-00 00:00:00
5234,37,66,NULL,83,11,28.42,0,NULL,0,0000-00-00 00:00:00
5396,30,21,NULL,99,0,--,0,NULL,0,0000-00-00 00:00:00
5236,99,78,NULL,83,0,--,0,NULL,0,0000-00-00 00:00:00
5395,99,78,NULL,99,0,--,0,NULL,0,0000-00-00 00:00:00
